0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
,,4.3482,4.1373,-0.7635000000000001,0.59284,0.019610000000000002,0.0027900000000000004,108.8919598,2e-06,0.01
,,4.5909,4.3071,-0.8181,0.66468,0.0,0.0031000000000000003,6.4e-06,2e-06,0.01
,,4.5909,4.3071,-0.8181,0.6153000000000001,0.0,0.0029300000000000003,6.4e-06,2e-06,0.01
,,0.0198,4.3071,-0.8181,0.64585,0.0,0.0031400000000000004,6.4e-06,2e-06,0.01
,,0.0198,4.3071,-0.8181,0.59838,0.0,0.003,6.4e-06,2e-06,0.01
,,0.0198,4.3071,-0.8181,0.6147600000000001,0.0,0.00303,6.4e-06,2e-06,0.01
,,0.0198,4.3071,-0.8181,0.60362,-0.00067,0.79607,6.4e-06,2e-06,0.01
,,0.0198,4.3071,-0.8181,0.6386400000000001,0.04114,0.78283,6.4e-06,2e-06,0.01
,,6.3166,5.615,-1.1344,0.5988600000000001,0.00608,0.00305,108.8919952,2e-06,0.01
,,6.7477,5.9256,-1.2259,0.62836,0.02159,0.8011400000000001,6.4e-06,34.248995,994.64
,,0.027200000000000002,5.9732,-1.2339,0.6038800000000001,0.013800000000000002,0.7835000000000001,108.8920064,34.2489978,994.59
,,0.0279,6.1987000000000005,-1.298,0.61304,0.029490000000000002,0.7896900000000001,6.4e-06,34.2490034,994.48
,,0.0279,6.1987000000000005,-1.298,0.61321,0.0,0.00304,6.4e-06,34.2490034,994.48
,,0.0279,6.1987000000000005,-1.298,0.60592,0.0,0.00303,6.4e-06,34.2490034,994.48
,,0.0279,6.1987000000000005,-1.298,0.62524,0.03586,0.78783,6.4e-06,34.2490034,994.48
,,6.88,5.877800000000001,-1.2573,0.5986400000000001,0.020440000000000003,0.79076,108.8920143,34.2490042,0.01
,,6.2477,5.2822000000000005,-1.1534,0.6097300000000001,0.038990000000000004,0.79251,108.8920151,34.249004299999996,994.28
,,5.95,5.0040000000000004,-1.061,0.61924,0.04995,0.7974000000000001,108.89201469999999,34.2490039,994.1700000000001
,,5.95,5.0040000000000004,-1.061,0.6077800000000001,0.0,0.0030600000000000002,108.89201469999999,34.2490039,994.1700000000001
,,0.0221,5.0040000000000004,-1.061,0.6205,0.0,0.00304,108.89201469999999,34.2490039,994.1700000000001
,,0.0221,5.0040000000000004,-1.061,0.61168,0.0,0.00304,108.89201469999999,34.2490039,994.1700000000001
,,0.0221,5.0040000000000004,-1.061,0.59431,0.0,0.00305,108.89201469999999,34.2490039,994.1700000000001
,,4.8636,3.9277,-0.8289000000000001,0.60468,0.03572,0.7748900000000001,108.8920054,34.248998799999995,994.1
,,4.8636,3.9277,-0.8289000000000001,0.6154000000000001,0.02927,0.8060200000000001,108.8920054,34.248998799999995,994.1
,,4.8636,3.9277,-0.8289000000000001,0.6201300000000001,0.05784,0.0030600000000000002,108.8920054,34.248998799999995,994.1
,,4.2102,3.2345,-0.6890000000000001,0.60202,0.0,0.0031300000000000004,6.4e-06,34.248998799999995,994.1
,,4.2102,3.2345,-0.6890000000000001,0.57823,0.0,0.0031000000000000003,6.4e-06,34.248998799999995,994.1
,,4.2102,3.2345,-0.6890000000000001,0.59777,0.0,0.00303,6.4e-06,34.248998799999995,994.1
,,4.2102,3.2345,-0.6890000000000001,0.6151700000000001,0.0,0.00304,6.4e-06,34.248998799999995,994.1
,,4.2102,3.2345,-0.6890000000000001,0.6120500000000001,0.0,0.0030800000000000003,6.4e-06,34.248998799999995,994.1
,,4.2102,3.2345,-0.6890000000000001,0.60667,0.03896,0.7945200000000001,6.4e-06,34.248998799999995,994.1
,,4.2102,3.2345,-0.6890000000000001,0.58069,0.0425,0.78341,6.4e-06,34.248998799999995,994.1
,,4.2102,3.2345,-0.6890000000000001,0.58514,0.05147,0.00303,6.4e-06,34.248998799999995,994.1
,,4.2102,3.2345,-0.6890000000000001,0.5523800000000001,0.0,0.00303,6.4e-06,34.248998799999995,994.1
,,2.8479,1.828,-0.6890000000000001,0.47605000000000003,0.0,0.003,6.4e-06,34.248998799999995,994.1
,,0.0106,1.828,-0.6890000000000001,0.45072,0.0,0.0031400000000000004,6.4e-06,34.248998799999995,994.1
,,0.0106,1.828,-0.6890000000000001,0.63024,0.0,0.00351,6.4e-06,34.248998799999995,994.1
,,0.0106,1.828,-0.6890000000000001,0.5449900000000001,0.0,0.0034400000000000003,6.4e-06,34.248998799999995,994.1
,,0.0106,1.828,-0.6890000000000001,0.43484000000000006,0.06293,0.87289,6.4e-06,34.248998799999995,994.1
,,0.0106,1.828,-0.6890000000000001,0.44530000000000003,0.08277000000000001,0.9006500000000001,6.4e-06,34.248998799999995,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.38197000000000003,0.09883,0.00354,108.8919535,2e-06,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.40932,0.0,0.00372,108.8919535,2e-06,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.35514,0.0,0.0036300000000000004,108.8919535,2e-06,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.39219000000000004,0.0,0.0038000000000000004,108.8919535,2e-06,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.30820000000000003,0.0,0.00369,108.8919535,2e-06,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.24297000000000002,0.00255,0.0037,108.8919535,2e-06,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.25310000000000005,0.02909,0.95154,108.8919535,2e-06,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.16941,0.015380000000000001,0.8513600000000001,108.8919535,2e-06,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.10736000000000001,0.15588000000000002,0.00316,108.8919535,2e-06,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.21125000000000002,0.0,0.00415,108.8919535,2e-06,994.1
,,2.2318000000000002,1.3472000000000002,-0.33330000000000004,0.32558000000000004,0.0,0.00479,108.8919535,2e-06,994.1
,,0.0053,1.3472000000000002,-0.33330000000000004,0.042170000000000006,0.0,0.0035800000000000003,108.8919535,2e-06,994.1
,,0.0053,1.3472000000000002,-0.33330000000000004,0.13316,0.0,0.0041,108.8919535,2e-06,994.1
,,1.218,0.6968000000000001,-0.13440000000000002,0.04374,0.0,0.00394,108.89192919999999,34.2489324,995.12
,,1.218,0.6968000000000001,-0.13440000000000002,0.06476000000000001,0.11376000000000001,0.87636,108.89192919999999,34.2489324,995.12
,,1.1991,0.6676000000000001,-0.08020000000000001,0.09004000000000001,0.15948,0.9315200000000001,108.8919265,34.2489304,0.01
,,1.0805,0.6027,-0.0989,0.13784000000000002,0.11915,0.0039000000000000003,108.89192489999999,2e-06,0.01
,,1.0805,0.6027,-0.0989,0.07807,0.0,0.0037900000000000004,108.89192489999999,2e-06,0.01
,,1.0805,0.6027,-0.0989,0.15604,0.0,0.0041600000000000005,108.89192489999999,2e-06,0.01
,,0.0037,0.6027,-0.0989,0.21767000000000003,0.0,0.004350000000000001,108.89192489999999,2e-06,0.01
,,0.0037,0.6027,-0.0989,0.255,0.0,0.0045000000000000005,108.89192489999999,2e-06,0.01
,,0.0037,0.6027,-0.0989,0.46303000000000005,0.0,0.00419,108.89192489999999,2e-06,0.01
,,0.0037,0.6027,-0.0989,-0.6823800000000001,-0.20857,0.17984000000000003,108.89192489999999,2e-06,0.01
,,0.8464,0.42560000000000003,0.0915,1.30756,0.31431000000000003,1.71331,108.89191699999999,34.2489237,0.01
,,0.5903,0.0666,-0.2021,-0.48225,0.56244,0.0018800000000000002,108.89191559999999,2e-06,0.01
,,0.8379000000000001,0.43870000000000003,0.3849,0.6858900000000001,0.0,0.0031500000000000005,6.4e-06,2e-06,0.01
,,0.4893,0.4098,0.3849,0.32218,0.0,0.00472,6.4e-06,2e-06,0.01
,,0.0029000000000000002,0.4098,0.3849,-0.13085000000000002,0.00255,0.0024700000000000004,6.4e-06,2e-06,0.01
,,0.0029000000000000002,0.4098,0.3849,0.8927,0.0,0.007350000000000001,6.4e-06,2e-06,0.01
,,0.7591,0.5336000000000001,0.3971,-1.1964100000000002,0.0,0.65339,108.89191079999999,34.2489199,995.44
,,0.7591,0.5336000000000001,0.3971,0.9075500000000001,-0.012150000000000001,1.8270300000000002,108.89191079999999,34.2489199,995.44
,,0.7000000000000001,0.41390000000000005,0.3256,-1.11034,0.52142,-0.64131,108.89190909999999,34.2489189,0.01
,,0.7000000000000001,0.41390000000000005,0.3256,4.43818,-0.39385000000000003,0.01451,108.89190909999999,34.2489189,0.01
,,0.6969000000000001,0.39440000000000003,0.11280000000000001,-1.3115800000000002,0.0,0.65098,6.4e-06,34.2489189,0.01
,,0.3542,0.1904,0.11280000000000001,2.6736600000000004,0.0,0.00791,6.4e-06,34.2489189,0.01
,,0.4096,0.405,-0.37320000000000003,-0.18775000000000003,0.0,0.0015500000000000002,108.89190579999999,34.248917,995.39
,,0.4096,0.405,-0.37320000000000003,-1.2019300000000002,0.00255,0.0017100000000000001,108.89190579999999,34.248917,995.39
,,0.4096,0.405,-0.37320000000000003,1.8804600000000002,0.00255,0.01238,108.89190579999999,34.248917,995.39
,,0.7327,0.4147,0.2398,-0.7911100000000001,0.18978,-0.32504000000000005,108.8919038,34.2489158,995.3100000000001
,,0.7327,0.4147,0.2398,1.64257,0.03617,2.21579,108.8919038,34.2489158,995.3100000000001
,,0.6227,0.5818,-0.0041,-1.5042700000000002,0.28214,0.65137,108.8919026,2e-06,995.3100000000001
,,0.42350000000000004,0.519,-0.6631,2.8055000000000003,1e-05,0.00829,6.4e-06,2e-06,995.3100000000001
,,0.3266,0.5139,-0.6631,-0.25185,0.0,0.0029400000000000003,6.4e-06,2e-06,995.3100000000001
,,0.0023,0.5139,-0.6631,0.44571000000000005,0.0,0.00127,6.4e-06,2e-06,995.3100000000001
,,0.0023,0.5139,-0.6631,0.7123600000000001,0.00255,0.004070000000000001,6.4e-06,2e-06,995.3100000000001
,,0.0023,0.5139,-0.6631,0.54981,0.00255,0.0031300000000000004,6.4e-06,2e-06,995.3100000000001
,,0.0023,0.5139,-0.6631,0.64778,0.0632,0.83311,6.4e-06,2e-06,995.3100000000001
,,0.0023,0.5139,-0.6631,0.5818800000000001,-0.03733,0.88453,6.4e-06,2e-06,995.3100000000001
,,0.7102,0.8055,-0.6442,0.98101,0.11710000000000001,0.00434,108.89190049999999,2e-06,995.3100000000001
,,0.7102,0.8055,-0.6442,-0.30112,0.00255,0.00063,108.89190049999999,2e-06,995.3100000000001
,,0.7102,0.8055,-0.6442,-0.06644,0.0,0.00472,108.89190049999999,2e-06,995.3100000000001
,,0.0024000000000000002,0.8055,-0.6442,1.6217400000000002,0.0,0.010620000000000001,108.89190049999999,2e-06,995.3100000000001
,,0.0024000000000000002,0.8055,-0.6442,-2.05243,0.0,0.64898,108.89190049999999,2e-06,995.3100000000001
,,0.8470000000000001,1.1319000000000001,-1.1247,3.1062200000000004,0.0,0.012350000000000002,108.8919013,34.248917299999995,994.73
,,0.8470000000000001,1.1319000000000001,-1.1247,-1.5321900000000002,0.15889,-0.9138900000000001,108.8919013,34.248917299999995,994.73
,,0.8470000000000001,1.1319000000000001,-1.1247,2.84939,0.16405,2.58516,108.8919013,34.248917299999995,994.73
,,0.8658,1.2686,-1.1433,-0.50409,0.47019000000000005,0.00299,108.891902,2e-06,994.73
,,0.8658,1.2686,-1.1433,-1.3760400000000002,0.0,0.0015300000000000001,108.891902,2e-06,994.73
,,0.6911,1.0596,-1.1433,2.1740000000000004,0.00254,0.014740000000000001,108.891902,2e-06,994.73
,,0.005200000000000001,1.0596,-1.1433,-2.41875,0.0,0.6472500000000001,108.891902,2e-06,994.73
,,0.005200000000000001,1.0596,-1.1433,3.2318800000000003,0.0,0.011260000000000001,108.891902,2e-06,994.73
,,0.005200000000000001,1.0596,-1.1433,-0.25064000000000003,0.0,0.0030800000000000003,108.891902,2e-06,994.73
,,0.8695,0.9167000000000001,-0.3089,0.26854,0.30881000000000003,0.6701600000000001,108.8919045,34.2489211,994.46
,,0.5433,0.7858,-1.3558000000000001,0.28846000000000005,-0.22167,1.5724500000000001,108.8919047,34.2489212,0.01
,,0.8786,0.7501,-0.2489,-0.11403,0.1665,0.6548900000000001,108.89190479999999,2e-06,0.01
,,0.64,0.5964,-0.8512000000000001,1.0114,0.0,0.00413,6.4e-06,2e-06,0.01
,,0.5898,0.44110000000000005,-0.8512000000000001,0.48843000000000003,0.00255,0.0034900000000000005,6.4e-06,2e-06,0.01
,,0.0022,0.44110000000000005,-0.8512000000000001,0.5697300000000001,0.0,0.0027600000000000003,6.4e-06,2e-06,0.01
,,0.0022,0.44110000000000005,-0.8512000000000001,0.49211000000000005,0.00255,0.0032700000000000003,6.4e-06,2e-06,0.01
,,0.0022,0.44110000000000005,-0.8512000000000001,0.5965600000000001,0.00255,0.00353,6.4e-06,2e-06,0.01
,,0.0022,0.44110000000000005,-0.8512000000000001,0.47745000000000004,-0.12615,0.8204800000000001,6.4e-06,2e-06,0.01
,,0.33990000000000004,-0.2151,-0.5597,0.42966000000000004,-0.16508,0.8064800000000001,108.89190479999999,34.2489189,0.01
,,0.33990000000000004,-0.2151,-0.5597,0.54879,-0.0016600000000000002,0.00304,108.89190479999999,34.2489189,0.01
,,0.1845,-0.5682,-0.5411,0.6869700000000001,0.0,0.0031100000000000004,6.4e-06,34.2489189,0.01
,,0.1416,-0.6093000000000001,-0.5411,0.5877300000000001,0.00255,0.0033900000000000002,6.4e-06,34.2489189,0.01
,,0.0004,-0.6093000000000001,-0.5411,0.37569,0.00255,0.0035900000000000003,6.4e-06,34.2489189,0.01
,,0.0004,-0.6093000000000001,-0.5411,0.46779000000000004,0.00255,0.00457,6.4e-06,34.2489189,0.01
,,0.0004,-0.6093000000000001,-0.5411,0.23401000000000002,0.0,0.0036500000000000005,6.4e-06,34.2489189,0.01
,,0.0004,-0.6093000000000001,-0.5411,-0.7296600000000001,0.00464,-0.46019000000000004,6.4e-06,34.2489189,0.01
,,0.0004,-0.6093000000000001,-0.5411,0.23113000000000003,0.39754000000000006,1.79536,6.4e-06,34.2489189,0.01
,,-0.035300000000000005,-2.0241000000000002,-1.078,1.8855000000000002,0.80642,0.009550000000000001,108.8919014,2e-06,0.01
,,-0.133,-1.4858,-0.0218,-1.8669000000000002,0.00255,0.65132,6.4e-06,2e-06,0.01
,,-0.133,-1.4858,-0.0218,0.74394,0.0,0.010650000000000001,6.4e-06,2e-06,0.01
,,6.5529,-1.4858,-0.0218,-1.3394700000000002,0.00255,0.65215,6.4e-06,2e-06,0.01
,,6.5529,-1.4858,-0.0218,0.86128,1e-05,0.00457,6.4e-06,2e-06,0.01
,,-0.01,-1.9617,-1.0908,1.4591800000000001,0.0,0.010020000000000001,108.89190029999999,34.248905,994.3100000000001
,,-0.01,-1.9617,-1.0908,-2.05032,-0.7463400000000001,-2.4037100000000002,108.89190029999999,34.248905,994.3100000000001
,,-0.10550000000000001,-1.2738,-0.4022,0.96225,0.64471,2.8841,108.8918999,34.2489041,0.01
,,-0.10550000000000001,-1.2738,-0.4022,1.16483,0.6203500000000001,0.00621,108.8918999,34.2489041,0.01
,,-0.10550000000000001,-1.2738,-0.4022,-2.1515600000000004,0.00255,0.6460800000000001,108.8918999,34.2489041,0.01
,,0.1414,-1.4199000000000002,-0.4022,2.9474600000000004,1e-05,0.013170000000000001,108.8918999,34.2489041,0.01
,,6.552700000000001,-1.4199000000000002,-0.4022,-0.21491000000000002,0.0,0.00133,108.8918999,34.2489041,0.01
,,6.552700000000001,-1.4199000000000002,-0.4022,-0.7289500000000001,0.0,0.65092,108.8918999,34.2489041,0.01
,,0.004200000000000001,-1.1579000000000002,-1.0253,0.8488300000000001,0.0,0.014100000000000001,108.891899,34.2489031,994.41
,,-0.3129,-0.8376,-0.137,-0.10424000000000001,0.02517,0.47200000000000003,108.89189879999999,34.248903,994.39
,,-0.3129,-0.8376,-0.137,0.044890000000000006,-0.049920000000000006,0.74231,108.89189879999999,34.248903,994.39
,,-0.3471,-0.7351000000000001,-0.254,0.21097000000000002,-0.030840000000000003,0.00335,108.8918983,2e-06,994.39
,,-0.3491,-0.7121000000000001,-0.3183,0.16655,0.0,0.00395,6.4e-06,2e-06,994.39
,,-0.3491,-0.7121000000000001,-0.3183,0.17788,0.0,0.00385,6.4e-06,2e-06,994.39
,,-0.3491,-0.7121000000000001,-0.3183,0.18318,0.0,0.0036100000000000004,6.4e-06,2e-06,994.39
,,-0.3491,-0.7121000000000001,-0.3183,0.2872,0.0,0.0039000000000000003,6.4e-06,2e-06,994.39
,,-0.3491,-0.7121000000000001,-0.3183,0.28671,0.0,0.00404,6.4e-06,2e-06,994.39
,,-0.3491,-0.7121000000000001,-0.3183,0.26211,0.09436000000000001,0.9552100000000001,6.4e-06,2e-06,994.39
,,-0.3491,-0.7121000000000001,-0.3183,0.26238,0.05197,0.97191,6.4e-06,2e-06,994.39
,,-0.3491,-0.7121000000000001,-0.3183,0.34572,0.25883,0.00319,6.4e-06,2e-06,994.39
,,-0.3261,-0.2848,-0.2798,0.30542,0.0,0.0037400000000000003,6.4e-06,2e-06,994.39
,,-0.3261,-0.2848,-0.2798,0.36685,0.0,0.0037500000000000003,6.4e-06,2e-06,994.39
,,6.5521,-0.2848,-0.2798,0.1794,0.0,0.0039000000000000003,6.4e-06,2e-06,994.39
,,6.5521,-0.2848,-0.2798,0.61148,0.0,0.0035600000000000002,6.4e-06,2e-06,994.39
,,-0.265,-0.0051,-0.1859,0.47622000000000003,0.0,0.00318,108.8918963,34.2489054,994.49
,,-0.2212,0.0357,-0.1854,0.18082,0.24319000000000002,1.0406600000000001,108.89189619999999,34.248905799999996,994.5
,,-0.22820000000000001,-0.031200000000000002,-0.0631,0.11340000000000001,0.40847000000000006,0.7668400000000001,108.89189619999999,34.2489061,0.01
,,-0.2652,0.033100000000000004,-0.1613,0.58318,0.47886000000000006,0.00402,108.89189619999999,2e-06,0.01
,,-0.2652,0.033100000000000004,-0.1613,0.26002000000000003,0.0,0.0035,108.89189619999999,2e-06,0.01
,,-0.2652,0.033100000000000004,-0.1613,0.47250000000000003,0.0,0.0032900000000000004,108.89189619999999,2e-06,0.01
,,-0.2652,0.033100000000000004,-0.1613,0.17219,0.0,0.0022400000000000002,108.89189619999999,2e-06,0.01
,,-0.2652,0.033100000000000004,-0.1613,0.5198900000000001,0.0,0.0034900000000000005,108.89189619999999,2e-06,0.01
,,-0.2652,0.033100000000000004,-0.1613,0.6240800000000001,0.0,0.0049700000000000005,108.89189619999999,2e-06,0.01
,,-0.2652,0.033100000000000004,-0.1613,-0.202,0.34916,0.8284900000000001,108.89189619999999,2e-06,0.01
,,0.022500000000000003,-0.1859,0.2089,-1.0653000000000001,0.7762800000000001,0.09304000000000001,108.8918964,34.248908,0.01
,,-0.524,-0.051000000000000004,-0.15510000000000002,1.13667,-0.008530000000000001,0.00496,108.8918965,2e-06,0.01
,,-0.6169,-0.0916,-0.22190000000000001,0.8541200000000001,0.0,0.005200000000000001,6.4e-06,2e-06,0.01
,,-0.6169,-0.0916,-0.22190000000000001,-1.81966,1e-05,0.6533800000000001,6.4e-06,2e-06,0.01
,,-0.6169,-0.0916,-0.22190000000000001,0.50698,0.00255,0.004200000000000001,6.4e-06,2e-06,0.01
,,-0.6169,-0.0916,-0.22190000000000001,1.6342200000000002,0.0,0.008310000000000001,6.4e-06,2e-06,0.01
,,-0.6169,-0.0916,-0.22190000000000001,-0.8882200000000001,0.00255,0.00075,6.4e-06,2e-06,0.01
,,-0.6169,-0.0916,-0.22190000000000001,-0.94942,0.34807000000000005,0.7933000000000001,6.4e-06,2e-06,0.01
,,-1.1058000000000001,0.0945,-0.4143,2.42553,0.17650000000000002,2.2988600000000003,108.8918956,34.2489087,0.01
,,-0.11410000000000001,-0.2531,0.024300000000000002,-0.30428000000000005,-0.34296000000000004,0.00203,108.8918953,2e-06,0.01
,,0.5463,-0.5258,0.2286,-2.4692100000000003,1e-05,0.65498,6.4e-06,2e-06,0.01
,,0.5463,-0.5258,0.2286,1.63121,0.00253,0.008620000000000001,6.4e-06,2e-06,0.01
,,0.5463,-0.5258,0.2286,1.3502800000000001,0.00254,0.00534,6.4e-06,2e-06,0.01
,,0.5463,-0.5258,0.2286,-2.27196,1e-05,0.0022700000000000003,6.4e-06,2e-06,0.01
,,0.5463,-0.5258,0.2286,-1.5486000000000002,0.0,0.00485,6.4e-06,2e-06,0.01
,,0.5463,-0.5258,0.2286,2.29327,-0.27322,2.00028,6.4e-06,2e-06,0.01
,,0.5463,-0.5258,0.2286,-1.7341700000000002,0.4555,0.6365200000000001,6.4e-06,2e-06,0.01
,,0.8219000000000001,-0.75,-0.08750000000000001,-2.8658500000000005,0.05677000000000001,0.6549100000000001,108.8918971,2e-06,0.01
,,-0.4091,-0.167,-0.5592,3.70379,0.00254,0.010730000000000002,6.4e-06,2e-06,0.01
,,-0.4091,-0.167,-0.5592,-1.14639,0.00255,0.007090000000000001,6.4e-06,2e-06,0.01
,,-0.4091,-0.167,-0.5592,-3.69498,0.0,0.65415,6.4e-06,2e-06,0.01
,,-0.4091,-0.167,-0.5592,4.2987,0.00254,0.011430000000000001,6.4e-06,2e-06,0.01
,,-0.4091,-0.167,-0.5592,-3.5729400000000004,0.00255,0.0006900000000000001,6.4e-06,2e-06,0.01
,,1.0541,-1.4499,-0.4374,2.62793,-0.64078,3.1031500000000003,108.8919021,34.248905199999996,994.63
,,1.0541,-1.4499,-0.4374,-1.0961500000000002,-0.19066000000000002,1.8249600000000001,108.8919021,34.248905199999996,994.63
,,2.0967000000000002,-1.9739,-0.2988,-3.4665700000000004,-0.15849000000000002,0.6531,108.89190459999999,2e-06,994.63
,,0.5193,-1.5924,-1.2024000000000001,3.6673500000000003,0.00254,0.012440000000000001,6.4e-06,2e-06,994.63
,,0.5193,-1.5924,-1.2024000000000001,-1.33179,0.00254,0.006810000000000001,6.4e-06,2e-06,994.63
,,0.010100000000000001,-1.5924,-1.2024000000000001,-3.7712600000000003,1e-05,0.6532600000000001,6.4e-06,2e-06,994.63
,,0.010100000000000001,-1.5924,-1.2024000000000001,3.55406,0.00254,0.009000000000000001,6.4e-06,2e-06,994.63
,,0.010100000000000001,-1.5924,-1.2024000000000001,-1.33756,0.0,0.007500000000000001,6.4e-06,2e-06,994.63
,,2.4973,-3.1101,-0.7516,-1.01774,-0.12377,1.6434000000000002,108.8919153,34.2488947,994.27
,,0.8973000000000001,-2.7575000000000003,-0.9815,1.4539600000000001,0.05129,1.7295,108.8919171,34.2488928,0.01
,,2.6326,-3.2981000000000003,-0.9376000000000001,-0.9912700000000001,0.14364000000000002,0.0005600000000000001,108.8919191,2e-06,0.01
,,2.6326,-3.2981000000000003,-0.9376000000000001,-1.5147400000000002,0.0,0.00367,108.8919191,2e-06,0.01
,,1.4160000000000001,-3.3549,-0.9376000000000001,2.4709700000000003,0.00255,0.0071,108.8919191,2e-06,0.01
,,0.0103,-3.3549,-0.9376000000000001,-1.72595,0.0,0.0026000000000000003,108.8919191,2e-06,0.01
,,0.0103,-3.3549,-0.9376000000000001,0.13877,0.0,0.00351,108.8919191,2e-06,0.01
,,0.0103,-3.3549,-0.9376000000000001,0.03737,0.0,0.00402,108.8919191,2e-06,0.01
,,0.0103,-3.3549,-0.9376000000000001,-0.19339,0.32786000000000004,0.9258000000000001,108.8919191,2e-06,0.01
,,0.0103,-3.3549,-0.9376000000000001,0.10627,0.28365,1.0074100000000001,108.8919191,2e-06,0.01
,,2.9337,-4.5551,-1.0031,-0.12775,0.37375,0.0034200000000000003,108.8919368,2e-06,0.01
,,3.0835000000000004,-4.713900000000001,-1.0243,-0.08924000000000001,0.0,0.0035600000000000002,6.4e-06,2e-06,0.01
,,3.1786000000000003,-4.8445,-1.0243,-0.07451,0.0,0.0037900000000000004,6.4e-06,2e-06,0.01
,,0.0129,-4.8445,-1.0243,-0.021630000000000003,0.0,0.00372,6.4e-06,2e-06,0.01
,,0.0129,-4.8445,-1.0243,-0.05913,0.0,0.0036000000000000003,6.4e-06,2e-06,0.01
,,0.0129,-4.8445,-1.0243,-0.07109,0.0,0.00369,6.4e-06,2e-06,0.01
,,0.0129,-4.8445,-1.0243,-0.0787,0.34604,0.9304000000000001,6.4e-06,2e-06,0.01
,,3.8724000000000003,-5.4457,-1.0006000000000002,-0.0386,0.33370000000000005,0.93337,108.8919554,34.2488514,0.01
,,4.0153,-5.534800000000001,-0.9789,-0.04841,0.36657,0.0037,108.8919584,2e-06,0.01
,,4.0153,-5.534800000000001,-0.9789,-0.0698,0.0,0.0036400000000000004,108.8919584,2e-06,0.01
,,4.0153,-5.534800000000001,-0.9789,-0.09104000000000001,0.0,0.0035700000000000003,108.8919584,2e-06,0.01
,,0.016300000000000002,-5.534800000000001,-0.9789,-0.054990000000000004,0.0,0.0036000000000000003,108.8919584,2e-06,0.01
,,0.016300000000000002,-5.534800000000001,-0.9789,-0.06922,0.0,0.0036500000000000005,108.8919584,2e-06,0.01
,,0.016300000000000002,-5.534800000000001,-0.9789,-0.07863,0.0,0.0036200000000000004,108.8919584,2e-06,0.01
,,0.016300000000000002,-5.534800000000001,-0.9789,-0.06842000000000001,0.38109000000000004,0.9323300000000001,108.8919584,2e-06,0.01
,,3.4222,-4.5760000000000005,-0.7142000000000001,-0.07518000000000001,0.38018,0.9338500000000001,108.8919725,34.2488427,0.01
,,3.1841000000000004,-4.2885,-0.6522,-0.0674,0.37447,0.0036000000000000003,108.89197279999999,2e-06,0.01
,,3.1841000000000004,-4.2885,-0.6522,-0.07119,0.0,0.0035600000000000002,108.89197279999999,2e-06,0.01
,,2.8352,-3.857,-0.6522,-0.044700000000000004,0.0,0.00353,108.89197279999999,2e-06,0.01
,,0.010400000000000001,-3.857,-0.6522,-0.03681,0.0,0.0036600000000000005,108.89197279999999,2e-06,0.01
,,0.010400000000000001,-3.857,-0.6522,-0.07314000000000001,0.0,0.00353,108.89197279999999,2e-06,0.01
,,0.010400000000000001,-3.857,-0.6522,-0.07595,0.0,0.0034500000000000004,108.89197279999999,2e-06,0.01
,,0.010400000000000001,-3.857,-0.6522,-0.07122,0.42444000000000004,0.88485,108.89197279999999,2e-06,0.01
,,0.010400000000000001,-3.857,-0.6522,-0.04841,0.44323,0.9193800000000001,108.89197279999999,2e-06,0.01
,,0.010400000000000001,-3.857,-0.6522,-0.05788000000000001,0.42538000000000004,0.0035600000000000002,108.89197279999999,2e-06,0.01
,,1.8516000000000001,-2.5349,-0.3614,-0.05748,0.0,0.0034600000000000004,6.4e-06,2e-06,0.01
,,1.7550000000000001,-2.3928000000000003,-0.3614,-0.04215000000000001,0.0,0.00353,6.4e-06,2e-06,0.01
,,0.006500000000000001,-2.3928000000000003,-0.3614,-0.0361,0.0,0.0035900000000000003,6.4e-06,2e-06,0.01
,,0.006500000000000001,-2.3928000000000003,-0.3614,-0.040490000000000005,0.0,0.0034700000000000004,6.4e-06,2e-06,0.01
,,0.006500000000000001,-2.3928000000000003,-0.3614,-0.027410000000000004,0.0,0.00353,6.4e-06,2e-06,0.01
,,1.4298,-1.8932,-0.2452,-0.03882,0.45065000000000005,0.9142100000000001,108.8919573,34.2488665,993.82
,,1.3592,-1.7941,-0.23170000000000002,-0.08286,0.42458,0.8614,108.89195579999999,34.2488683,0.01
,,1.3592,-1.7941,-0.23170000000000002,0.10396000000000001,0.5099100000000001,0.003920000000000001,108.89195579999999,34.2488683,0.01
,,1.2363,-1.5771000000000002,-0.1799,-0.33432,0.0,0.00266,6.4e-06,34.2488683,0.01
